s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,action,next_s0,next_s1,next_s2,next_s3,next_s4,next_s5,next_s6,next_s7,next_s8,next_s9,next_s10,next_s11,next_s12,next_s13,next_s14,next_s15,next_s16,next_s17,next_s18,next_s19,next_s20,next_s21,next_s22,next_s23,next_s24,next_s25,next_s26,next_s27,next_s28,next_s29,next_s30,next_s31,next_s32,next_s33,reward
4.0,0.000828,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000827,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000826,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000823,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00086,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,3,4.0,0.000897,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000896,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000895,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000892,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000929,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.000828,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000827,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000826,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000823,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00086,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,4,4.0,0.000915,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000913,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000913,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00091,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000946,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.000936,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000932,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000965,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0,4.0,0.000951,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00095,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00095,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000946,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00098,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.000936,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000932,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000965,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,1,4.0,0.000969,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000968,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000968,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000964,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000998,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.000936,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000932,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000965,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,2,4.0,0.000987,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000986,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000985,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000982,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001016,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.000936,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000932,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000965,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,3,4.0,0.001004,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001003,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001003,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001033,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.000936,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000935,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000932,0.09113311767578125,5000.0,5.0,1.0,4.0,0.000965,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,4,4.0,0.001022,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001021,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001021,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001017,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001051,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001042,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001041,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00104,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001037,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001184,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0,4.0,0.001056,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001055,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001055,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001052,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001199,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001042,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001041,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00104,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001037,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001184,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,1,4.0,0.001074,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001073,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001073,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001069,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001217,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001042,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001041,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00104,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001037,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001184,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,2,4.0,0.001092,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001091,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001091,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001087,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001235,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001042,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001041,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00104,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001037,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001184,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,3,4.0,0.00111,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001109,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001109,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001105,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001253,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001042,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001041,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00104,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001037,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001184,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,4,4.0,0.001128,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001127,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001126,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001123,0.09113311767578125,5000.0,5.0,1.0,3.0,0.001271,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001148,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001147,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001146,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001143,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001288,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0,4.0,0.001162,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001161,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001161,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001158,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001302,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001148,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001147,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001146,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001143,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001288,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,1,4.0,0.00118,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001179,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001175,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00132,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001148,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001147,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001146,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001143,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001288,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,2,4.0,0.001198,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001197,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001196,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001193,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001338,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001148,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001147,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001146,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001143,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001288,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,3,4.0,0.001216,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001215,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001214,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001211,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001355,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001148,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001147,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001146,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001143,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001288,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,4,4.0,0.001234,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001233,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001232,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001229,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001374,0.0027608871459960938,500.0,3.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001253,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001249,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001277,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0,4.0,0.001268,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001267,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001267,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001263,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001292,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001253,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001249,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001277,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,1,4.0,0.001286,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001285,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001284,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001281,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00131,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001253,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001249,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001277,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,2,4.0,0.001303,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001302,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001302,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001299,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001327,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001253,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001249,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001277,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,3,4.0,0.001321,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00132,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00132,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001316,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001345,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001253,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001252,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001249,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001277,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,4,4.0,0.001339,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001338,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001337,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001334,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001363,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001358,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001354,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001379,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0,4.0,0.001373,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001372,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001372,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001369,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001394,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001358,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001354,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001379,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,1,4.0,0.001391,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00139,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00139,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001386,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001412,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001358,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001354,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001379,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,2,4.0,0.001409,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001408,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001408,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001404,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00143,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001358,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001354,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001379,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,3,4.0,0.001427,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001426,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001425,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001422,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001447,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001358,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001357,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001354,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001379,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,4,4.0,0.001444,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001443,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001443,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00144,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001465,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001464,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00146,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001482,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0,4.0,0.001479,0.09113311767578125,5000.0,5.0,1.0,4.0,0.0015,0.09113311767578125,5000.0,5.0,1.0,4.0,0.0015,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001497,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001519,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001464,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00146,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001482,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,1,4.0,0.001523,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001522,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001522,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001518,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001541,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001464,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00146,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001482,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,2,4.0,0.001541,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00154,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00154,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001536,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001559,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001464,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00146,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001482,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,3,4.0,0.001559,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001558,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001557,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001554,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001577,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001464,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001463,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00146,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001482,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,4,4.0,0.001577,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001576,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001575,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001572,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001595,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001597,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001596,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001595,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001592,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001613,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0,4.0,0.001612,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00161,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00161,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001607,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001627,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001597,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001596,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001595,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001592,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001613,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,1,4.0,0.00163,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001628,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001628,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001625,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001645,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001597,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001596,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001595,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001592,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001613,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,2,4.0,0.001647,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001646,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001646,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001642,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001663,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001597,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001596,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001595,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001592,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001613,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,3,4.0,0.001665,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001664,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001664,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00166,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001681,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001597,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001596,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001595,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001592,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001613,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,4,4.0,0.001683,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001682,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001681,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001678,0.09113311767578125,5000.0,5.0,1.0,5.0,0.001699,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001702,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001698,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001715,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0,4.0,0.001717,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001716,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001715,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001712,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00173,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
4.0,0.001702,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001701,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001698,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001715,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,1,4.0,0.001734,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001733,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001733,0.09113311767578125,5000.0,5.0,1.0,4.0,0.00173,0.09113311767578125,5000.0,5.0,1.0,4.0,0.001747,0.09113311767578125,5000.0,5.0,1.0,5.0,5.0,15.0,0.25,0.0
